Freq_GHz	Norm_dB_model_hole
12.4377	-1.17612
12.4477	-1.17814
12.4577	-1.18017
12.4677	-1.1822
12.4777	-1.18423
12.4877	-1.18627
12.4976	-1.1883
12.5076	-1.19034
12.5176	-1.19238
12.5276	-1.19442
12.5376	-1.19646
12.5475	-1.19851
12.5575	-1.20056
12.5675	-1.2026
12.5775	-1.20466
12.5875	-1.20671
12.5975	-1.20876
12.6074	-1.21082
12.6174	-1.21288
12.6274	-1.21494
12.6374	-1.217
12.6474	-1.21907
12.6574	-1.22114
12.6673	-1.22321
12.6773	-1.22528
12.6873	-1.22735
12.6973	-1.22942
12.7073	-1.2315
12.7172	-1.23358
12.7272	-1.23566
12.7372	-1.23774
12.7472	-1.23983
12.7572	-1.24191
12.7672	-1.244
12.7771	-1.24609
12.7871	-1.24818
12.7971	-1.25028
12.8071	-1.25237
12.8171	-1.25447
12.827	-1.25657
12.837	-1.25867
12.847	-1.26078
12.857	-1.26288
12.867	-1.26499
12.877	-1.2671
12.8869	-1.26921
12.8969	-1.27133
12.9069	-1.27344
12.9169	-1.27556
12.9269	-1.27768
12.9368	-1.2798
12.9468	-1.28193
12.9568	-1.28405
12.9668	-1.28618
12.9768	-1.28831
12.9868	-1.29044
12.9967	-1.29257
13.0067	-1.29471
13.0167	-1.29685
13.0267	-1.29899
13.0367	-1.30113
13.0466	-1.30327
13.0566	-1.30542
13.0666	-1.30756
13.0766	-1.30971
13.0866	-1.31186
13.0966	-1.31402
13.1065	-1.31617
13.1165	-1.31833
13.1265	-1.32049
13.1365	-1.32265
13.1465	-1.32481
13.1565	-1.32698
13.1664	-1.32914
13.1764	-1.33131
13.1864	-1.33348
13.1964	-1.33566
13.2064	-1.33783
13.2163	-1.34001
13.2263	-1.34219
13.2363	-1.34437
13.2463	-1.34655
13.2563	-1.34873
13.2663	-1.35092
13.2762	-1.35311
13.2862	-1.3553
13.2962	-1.35749
13.3062	-1.35969
13.3162	-1.36188
13.3261	-1.36408
13.3361	-1.36628
13.3461	-1.36848
13.3561	-1.37069
13.3661	-1.37289
13.3761	-1.3751
13.386	-1.37731
13.396	-1.37953
13.406	-1.38174
13.416	-1.38396
13.426	-1.38617
13.4359	-1.38839
13.4459	-1.39062
13.4559	-1.39284
13.4659	-1.39507
13.4759	-1.39729
13.4859	-1.39952
13.4958	-1.40175
13.5058	-1.40399
13.5158	-1.40622
13.5258	-1.40846
13.5358	-1.4107
13.5457	-1.41294
13.5557	-1.41519
13.5657	-1.41743
13.5757	-1.41968
13.5857	-1.42193
13.5957	-1.42418
13.6056	-1.42643
13.6156	-1.42869
13.6256	-1.43095
13.6356	-1.43321
13.6456	-1.43547
13.6556	-1.43773
13.6655	-1.44
13.6755	-1.44226
13.6855	-1.44453
13.6955	-1.4468
13.7055	-1.44908
13.7154	-1.45135
13.7254	-1.45363
13.7354	-1.45591
13.7454	-1.45819
13.7554	-1.46047
13.7654	-1.46276
13.7753	-1.46505
13.7853	-1.46733
13.7953	-1.46963
13.8053	-1.47192
13.8153	-1.47421
13.8252	-1.47651
13.8352	-1.47881
13.8452	-1.48111
13.8552	-1.48341
13.8652	-1.48572
13.8752	-1.48802
13.8851	-1.49033
13.8951	-1.49264
13.9051	-1.49496
13.9151	-1.49727
13.9251	-1.49959
13.935	-1.50191
13.945	-1.50423
13.955	-1.50655
13.965	-1.50887
13.975	-1.5112
13.985	-1.51353
13.9949	-1.51586
14.0049	-1.51819
14.0149	-1.52053
14.0249	-1.52286
14.0349	-1.5252
14.0448	-1.52754
14.0548	-1.52988
14.0648	-1.53223
14.0748	-1.53457
14.0848	-1.53692
14.0948	-1.53927
14.1047	-1.54162
14.1147	-1.54398
14.1247	-1.54633
14.1347	-1.54869
14.1447	-1.55105
14.1547	-1.55341
14.1646	-1.55578
14.1746	-1.55814
14.1846	-1.56051
14.1946	-1.56288
14.2046	-1.56525
14.2145	-1.56763
14.2245	-1.57
14.2345	-1.57238
14.2445	-1.57476
14.2545	-1.57714
14.2645	-1.57952
14.2744	-1.58191
14.2844	-1.5843
14.2944	-1.58669
14.3044	-1.58908
14.3144	-1.59147
14.3243	-1.59387
14.3343	-1.59627
14.3443	-1.59866
14.3543	-1.60107
14.3643	-1.60347
14.3743	-1.60587
14.3842	-1.60828
14.3942	-1.61069
14.4042	-1.6131
14.4142	-1.61552
14.4242	-1.61793
14.4341	-1.62035
14.4441	-1.62277
14.4541	-1.62519
14.4641	-1.62761
14.4741	-1.63004
14.4841	-1.63246
14.494	-1.63489
14.504	-1.63732
14.514	-1.63976
14.524	-1.64219
14.534	-1.64463
14.5439	-1.64707
14.5539	-1.64951
14.5639	-1.65195
14.5739	-1.65439
14.5839	-1.65684
14.5939	-1.65929
14.6038	-1.66174
14.6138	-1.66419
14.6238	-1.66665
14.6338	-1.6691
14.6438	-1.67156
14.6538	-1.67402
14.6637	-1.67649
14.6737	-1.67895
14.6837	-1.68142
14.6937	-1.68388
14.7037	-1.68635
14.7136	-1.68883
14.7236	-1.6913
14.7336	-1.69378
14.7436	-1.69626
14.7536	-1.69874
14.7636	-1.70122
14.7735	-1.7037
14.7835	-1.70619
14.7935	-1.70868
14.8035	-1.71117
14.8135	-1.71366
14.8234	-1.71615
14.8334	-1.71865
14.8434	-1.72115
14.8534	-1.72365
14.8634	-1.72615
14.8734	-1.72865
14.8833	-1.73116
14.8933	-1.73366
14.9033	-1.73617
14.9133	-1.73869
14.9233	-1.7412
14.9332	-1.74371
14.9432	-1.74623
14.9532	-1.74875
14.9632	-1.75127
14.9732	-1.7538
14.9832	-1.75632
14.9931	-1.75885
15.0031	-1.76138
15.0131	-1.76391
15.0231	-1.76644
15.0331	-1.76898
15.043	-1.77152
15.053	-1.77405
15.063	-1.7766
15.073	-1.77914
15.083	-1.78168
15.093	-1.78423
15.1029	-1.78678
15.1129	-1.78933
15.1229	-1.79188
15.1329	-1.79444
15.1429	-1.79699
15.1529	-1.79955
15.1628	-1.80211
15.1728	-1.80468
15.1828	-1.80724
15.1928	-1.80981
15.2028	-1.81238
15.2127	-1.81495
15.2227	-1.81752
15.2327	-1.82009
15.2427	-1.82267
15.2527	-1.82525
15.2627	-1.82783
15.2726	-1.83041
15.2826	-1.83299
15.2926	-1.83558
15.3026	-1.83817
15.3126	-1.84076
15.3225	-1.84335
15.3325	-1.84594
15.3425	-1.84854
15.3525	-1.85114
15.3625	-1.85374
15.3725	-1.85634
15.3824	-1.85894
15.3924	-1.86155
15.4024	-1.86416
15.4124	-1.86677
15.4224	-1.86938
15.4323	-1.87199
15.4423	-1.87461
15.4523	-1.87722
15.4623	-1.87984
15.4723	-1.88246
15.4823	-1.88509
15.4922	-1.88771
15.5022	-1.89034
15.5122	-1.89297
15.5222	-1.8956
15.5322	-1.89823
15.5421	-1.90087
15.5521	-1.90351
15.5621	-1.90614
15.5721	-1.90878
15.5821	-1.91143
15.5921	-1.91407
15.602	-1.91672
15.612	-1.91937
15.622	-1.92202
15.632	-1.92467
15.642	-1.92733
15.652	-1.92998
15.6619	-1.93264
15.6719	-1.9353
15.6819	-1.93796
15.6919	-1.94063
15.7019	-1.94329
15.7118	-1.94596
15.7218	-1.94863
15.7318	-1.9513
15.7418	-1.95398
15.7518	-1.95665
15.7618	-1.95933
15.7717	-1.96201
15.7817	-1.96469
15.7917	-1.96737
15.8017	-1.97006
15.8117	-1.97275
15.8216	-1.97544
15.8316	-1.97813
15.8416	-1.98082
15.8516	-1.98352
15.8616	-1.98621
15.8716	-1.98891
15.8815	-1.99161
15.8915	-1.99432
15.9015	-1.99702
15.9115	-1.99973
15.9215	-2.00244
15.9314	-2.00515
15.9414	-2.00786
15.9514	-2.01058
15.9614	-2.01329
15.9714	-2.01601
15.9814	-2.01873
15.9913	-2.02145
16.0013	-2.02418
16.0113	-2.0269
16.0213	-2.02963
16.0313	-2.03236
16.0412	-2.0351
16.0512	-2.03783
16.0612	-2.04057
16.0712	-2.0433
16.0812	-2.04604
16.0912	-2.04878
16.1011	-2.05153
16.1111	-2.05427
16.1211	-2.05702
16.1311	-2.05977
16.1411	-2.06252
16.1511	-2.06528
16.161	-2.06803
16.171	-2.07079
16.181	-2.07355
16.191	-2.07631
16.201	-2.07907
16.2109	-2.08184
16.2209	-2.0846
16.2309	-2.08737
16.2409	-2.09014
16.2509	-2.09291
16.2609	-2.09569
16.2708	-2.09846
16.2808	-2.10124
16.2908	-2.10402
16.3008	-2.10681
16.3108	-2.10959
16.3207	-2.11238
16.3307	-2.11516
16.3407	-2.11795
16.3507	-2.12074
16.3607	-2.12354
16.3707	-2.12633
16.3806	-2.12913
16.3906	-2.13193
16.4006	-2.13473
16.4106	-2.13754
16.4206	-2.14034
16.4305	-2.14315
16.4405	-2.14596
16.4505	-2.14877
16.4605	-2.15158
16.4705	-2.1544
16.4805	-2.15721
16.4904	-2.16003
16.5004	-2.16285
16.5104	-2.16567
16.5204	-2.1685
16.5304	-2.17132
16.5403	-2.17415
16.5503	-2.17698
16.5603	-2.17981
16.5703	-2.18265
16.5803	-2.18548
16.5903	-2.18832
16.6002	-2.19116
16.6102	-2.194
16.6202	-2.19685
16.6302	-2.19969
16.6402	-2.20254
16.6502	-2.20539
16.6601	-2.20824
16.6701	-2.21109
16.6801	-2.21395
16.6901	-2.2168
16.7001	-2.21966
16.71	-2.22252
16.72	-2.22539
16.73	-2.22825
16.74	-2.23112
16.75	-2.23398
16.76	-2.23685
16.7699	-2.23973
16.7799	-2.2426
16.7899	-2.24548
16.7999	-2.24835
16.8099	-2.25123
16.8198	-2.25412
16.8298	-2.257
16.8398	-2.25988
16.8498	-2.26277
16.8598	-2.26566
16.8698	-2.26855
16.8797	-2.27144
16.8897	-2.27434
16.8997	-2.27724
16.9097	-2.28013
16.9197	-2.28303
16.9296	-2.28594
16.9396	-2.28884
16.9496	-2.29175
16.9596	-2.29465
16.9696	-2.29756
16.9796	-2.30048
16.9895	-2.30339
16.9995	-2.30631
17.0095	-2.30922
17.0195	-2.31214
17.0295	-2.31506
17.0394	-2.31799
17.0494	-2.32091
17.0594	-2.32384
17.0694	-2.32677
17.0794	-2.3297
17.0894	-2.33263
17.0993	-2.33556
17.1093	-2.3385
17.1193	-2.34144
17.1293	-2.34438
17.1393	-2.34732
17.1492	-2.35026
17.1592	-2.35321
17.1692	-2.35616
17.1792	-2.35911
17.1892	-2.36206
17.1992	-2.36501
17.2091	-2.36797
17.2191	-2.37092
17.2291	-2.37388
17.2391	-2.37684
17.2491	-2.3798
17.2591	-2.38277
17.269	-2.38574
17.279	-2.3887
17.289	-2.39167
17.299	-2.39465
17.309	-2.39762
17.3189	-2.40059
17.3289	-2.40357
17.3389	-2.40655
17.3489	-2.40953
17.3589	-2.41252
17.3689	-2.4155
17.3788	-2.41849
17.3888	-2.42148
17.3988	-2.42447
17.4088	-2.42746
17.4188	-2.43045
17.4287	-2.43345
17.4387	-2.43645
17.4487	-2.43945
17.4587	-2.44245
17.4687	-2.44545
17.4787	-2.44846
17.4886	-2.45147
17.4986	-2.45447
17.5086	-2.45749
17.5186	-2.4605
17.5286	-2.46351
17.5385	-2.46653
17.5485	-2.46955
17.5585	-2.47257
17.5685	-2.47559
17.5785	-2.47861
17.5885	-2.48164
17.5984	-2.48467
17.6084	-2.4877
17.6184	-2.49073
17.6284	-2.49376
17.6384	-2.4968
17.6483	-2.49983
17.6583	-2.50287
17.6683	-2.50591
17.6783	-2.50895
17.6883	-2.512
17.6983	-2.51505
17.7082	-2.51809
17.7182	-2.52114
17.7282	-2.52419
17.7382	-2.52725
17.7482	-2.5303
17.7582	-2.53336
17.7681	-2.53642
17.7781	-2.53948
17.7881	-2.54254
17.7981	-2.54561
17.8081	-2.54867
17.818	-2.55174
17.828	-2.55481
17.838	-2.55788
17.848	-2.56096
17.858	-2.56403
17.868	-2.56711
17.8779	-2.57019
17.8879	-2.57327
17.8979	-2.57635
17.9079	-2.57944
17.9179	-2.58252
17.9278	-2.58561
17.9378	-2.5887
17.9478	-2.59179
17.9578	-2.59489
17.9678	-2.59798
17.9778	-2.60108
17.9877	-2.60418
17.9977	-2.60728
18.0077	-2.61038
18.0177	-2.61349
18.0277	-2.6166
18.0376	-2.6197
18.0476	-2.62281
18.0576	-2.62593
18.0676	-2.62904
18.0776	-2.63216
18.0876	-2.63527
18.0975	-2.63839
18.1075	-2.64151
18.1175	-2.64464
18.1275	-2.64776
18.1375	-2.65089
18.1474	-2.65401
18.1574	-2.65714
18.1674	-2.66028
18.1774	-2.66341
18.1874	-2.66655
18.1974	-2.66968
18.2073	-2.67282
18.2173	-2.67596
18.2273	-2.67911
18.2373	-2.68225
18.2473	-2.6854
18.2573	-2.68855
18.2672	-2.69169
18.2772	-2.69485
18.2872	-2.698
18.2972	-2.70116
18.3072	-2.70431
18.3171	-2.70747
18.3271	-2.71063
18.3371	-2.71379
18.3471	-2.71696
18.3571	-2.72013
18.3671	-2.72329
18.377	-2.72646
18.387	-2.72963
18.397	-2.73281
18.407	-2.73598
18.417	-2.73916
18.4269	-2.74234
18.4369	-2.74552
18.4469	-2.7487
18.4569	-2.75188
18.4669	-2.75507
18.4769	-2.75826
18.4868	-2.76145
18.4968	-2.76464
18.5068	-2.76783
18.5168	-2.77103
18.5268	-2.77422
18.5367	-2.77742
18.5467	-2.78062
18.5567	-2.78382
18.5667	-2.78703
18.5767	-2.79023
18.5867	-2.79344
18.5966	-2.79665
18.6066	-2.79986
18.6166	-2.80307
18.6266	-2.80628
18.6366	-2.8095
18.6465	-2.81272
18.6565	-2.81594
18.6665	-2.81916
18.6765	-2.82238
18.6865	-2.82561
18.6965	-2.82883
18.7064	-2.83206
18.7164	-2.83529
18.7264	-2.83852
18.7364	-2.84176
18.7464	-2.84499
18.7564	-2.84823
18.7663	-2.85147
18.7763	-2.85471
18.7863	-2.85795
18.7963	-2.8612
18.8063	-2.86444
18.8162	-2.86769
18.8262	-2.87094
18.8362	-2.87419
18.8462	-2.87744
18.8562	-2.8807
18.8662	-2.88395
18.8761	-2.88721
18.8861	-2.89047
18.8961	-2.89373
18.9061	-2.897
18.9161	-2.90026
18.926	-2.90353
18.936	-2.9068
18.946	-2.91007
18.956	-2.91334
18.966	-2.91661
18.976	-2.91989
18.9859	-2.92317
18.9959	-2.92645
19.0059	-2.92973
19.0159	-2.93301
19.0259	-2.93629
19.0358	-2.93958
19.0458	-2.94287
19.0558	-2.94616
19.0658	-2.94945
19.0758	-2.95274
19.0858	-2.95604
19.0957	-2.95933
19.1057	-2.96263
19.1157	-2.96593
19.1257	-2.96923
19.1357	-2.97254
19.1456	-2.97584
19.1556	-2.97915
19.1656	-2.98246
19.1756	-2.98577
19.1856	-2.98908
19.1956	-2.99239
19.2055	-2.99571
19.2155	-2.99903
19.2255	-3.00234
19.2355	-3.00566
19.2455	-3.00899
19.2555	-3.01231
19.2654	-3.01564
19.2754	-3.01896
19.2854	-3.02229
19.2954	-3.02562
19.3054	-3.02896
19.3153	-3.03229
19.3253	-3.03563
19.3353	-3.03896
19.3453	-3.0423
19.3553	-3.04564
19.3653	-3.04899
19.3752	-3.05233
19.3852	-3.05568
19.3952	-3.05903
19.4052	-3.06238
19.4152	-3.06573
19.4251	-3.06908
19.4351	-3.07243
19.4451	-3.07579
19.4551	-3.07915
19.4651	-3.08251
19.4751	-3.08587
19.485	-3.08923
19.495	-3.0926
19.505	-3.09596
19.515	-3.09933
19.525	-3.1027
19.5349	-3.10607
19.5449	-3.10945
19.5549	-3.11282
19.5649	-3.1162
19.5749	-3.11958
19.5849	-3.12296
19.5948	-3.12634
19.6048	-3.12972
19.6148	-3.13311
19.6248	-3.13649
19.6348	-3.13988
19.6447	-3.14327
19.6547	-3.14667
19.6647	-3.15006
19.6747	-3.15345
19.6847	-3.15685
19.6947	-3.16025
19.7046	-3.16365
19.7146	-3.16705
19.7246	-3.17045
19.7346	-3.17386
19.7446	-3.17727
19.7546	-3.18067
19.7645	-3.18408
19.7745	-3.1875
19.7845	-3.19091
19.7945	-3.19433
19.8045	-3.19774
19.8144	-3.20116
19.8244	-3.20458
19.8344	-3.208
19.8444	-3.21143
19.8544	-3.21485
19.8644	-3.21828
19.8743	-3.22171
19.8843	-3.22514
19.8943	-3.22857
19.9043	-3.232
19.9143	-3.23544
19.9242	-3.23887
19.9342	-3.24231
19.9442	-3.24575
19.9542	-3.24919
19.9642	-3.25264
19.9742	-3.25608
19.9841	-3.25953
19.9941	-3.26298
20.0041	-3.26643
20.0141	-3.26988
20.0241	-3.27333
20.034	-3.27678
20.044	-3.28024
20.054	-3.2837
20.064	-3.28716
20.074	-3.29062
20.084	-3.29408
20.0939	-3.29755
20.1039	-3.30101
20.1139	-3.30448
20.1239	-3.30795
20.1339	-3.31142
20.1438	-3.31489
20.1538	-3.31837
20.1638	-3.32184
20.1738	-3.32532
20.1838	-3.3288
20.1938	-3.33228
20.2037	-3.33576
20.2137	-3.33925
20.2237	-3.34273
20.2337	-3.34622
20.2437	-3.34971
20.2537	-3.3532
20.2636	-3.35669
20.2736	-3.36019
20.2836	-3.36368
20.2936	-3.36718
20.3036	-3.37068
20.3135	-3.37418
20.3235	-3.37768
20.3335	-3.38118
20.3435	-3.38469
20.3535	-3.38819
20.3635	-3.3917
20.3734	-3.39521
20.3834	-3.39872
20.3934	-3.40224
20.4034	-3.40575
20.4134	-3.40927
20.4233	-3.41278
20.4333	-3.4163
20.4433	-3.41982
20.4533	-3.42335
20.4633	-3.42687
20.4733	-3.4304
20.4832	-3.43392
20.4932	-3.43745
20.5032	-3.44098
20.5132	-3.44452
20.5232	-3.44805
20.5331	-3.45158
20.5431	-3.45512
20.5531	-3.45866
20.5631	-3.4622
20.5731	-3.46574
20.5831	-3.46928
20.593	-3.47283
20.603	-3.47637
20.613	-3.47992
20.623	-3.48347
20.633	-3.48702
20.6429	-3.49058
20.6529	-3.49413
20.6629	-3.49769
20.6729	-3.50124
20.6829	-3.5048
20.6929	-3.50836
20.7028	-3.51192
20.7128	-3.51549
20.7228	-3.51905
20.7328	-3.52262
20.7428	-3.52619
20.7528	-3.52976
20.7627	-3.53333
20.7727	-3.5369
20.7827	-3.54048
20.7927	-3.54405
20.8027	-3.54763
20.8126	-3.55121
20.8226	-3.55479
20.8326	-3.55837
20.8426	-3.56196
20.8526	-3.56554
20.8626	-3.56913
20.8725	-3.57272
20.8825	-3.57631
20.8925	-3.5799
20.9025	-3.58349
20.9125	-3.58709
20.9224	-3.59068
20.9324	-3.59428
20.9424	-3.59788
20.9524	-3.60148
20.9624	-3.60508
20.9724	-3.60868
20.9823	-3.61229
20.9923	-3.6159
21.0023	-3.61951
21.0123	-3.62312
21.0223	-3.62673
21.0322	-3.63034
21.0422	-3.63395
21.0522	-3.63757
21.0622	-3.64119
21.0722	-3.64481
21.0822	-3.64843
21.0921	-3.65205
21.1021	-3.65567
21.1121	-3.6593
21.1221	-3.66293
21.1321	-3.66655
21.142	-3.67018
21.152	-3.67381
21.162	-3.67745
21.172	-3.68108
21.182	-3.68472
21.192	-3.68835
21.2019	-3.69199
21.2119	-3.69563
21.2219	-3.69928
21.2319	-3.70292
21.2419	-3.70656
21.2519	-3.71021
21.2618	-3.71386
21.2718	-3.71751
21.2818	-3.72116
21.2918	-3.72481
21.3018	-3.72846
21.3117	-3.73212
21.3217	-3.73578
21.3317	-3.73943
21.3417	-3.74309
21.3517	-3.74676
21.3617	-3.75042
21.3716	-3.75408
21.3816	-3.75775
21.3916	-3.76142
21.4016	-3.76508
21.4116	-3.76875
21.4215	-3.77243
21.4315	-3.7761
21.4415	-3.77977
21.4515	-3.78345
21.4615	-3.78713
21.4715	-3.79081
21.4814	-3.79449
21.4914	-3.79817
21.5014	-3.80185
21.5114	-3.80554
21.5214	-3.80922
21.5313	-3.81291
21.5413	-3.8166
21.5513	-3.82029
21.5613	-3.82398
21.5713	-3.82768
21.5813	-3.83137
21.5912	-3.83507
21.6012	-3.83877
21.6112	-3.84247
21.6212	-3.84617
21.6312	-3.84987
21.6411	-3.85358
21.6511	-3.85728
21.6611	-3.86099
21.6711	-3.8647
21.6811	-3.86841
21.6911	-3.87212
21.701	-3.87583
21.711	-3.87954
21.721	-3.88326
21.731	-3.88698
21.741	-3.8907
21.751	-3.89442
21.7609	-3.89814
21.7709	-3.90186
21.7809	-3.90558
21.7909	-3.90931
21.8009	-3.91304
21.8108	-3.91677
21.8208	-3.9205
21.8308	-3.92423
21.8408	-3.92796
21.8508	-3.93169
21.8608	-3.93543
21.8707	-3.93917
21.8807	-3.94291
21.8907	-3.94665
21.9007	-3.95039
21.9107	-3.95413
21.9206	-3.95787
21.9306	-3.96162
21.9406	-3.96537
21.9506	-3.96912
21.9606	-3.97287
21.9706	-3.97662
21.9805	-3.98037
21.9905	-3.98412
22.0005	-3.98788
22.0105	-3.99164
22.0205	-3.9954
22.0304	-3.99916
22.0404	-4.00292
22.0504	-4.00668
22.0604	-4.01044
22.0704	-4.01421
22.0804	-4.01798
22.0903	-4.02174
22.1003	-4.02551
22.1103	-4.02929
22.1203	-4.03306
22.1303	-4.03683
22.1402	-4.04061
22.1502	-4.04438
22.1602	-4.04816
22.1702	-4.05194
22.1802	-4.05572
22.1902	-4.0595
22.2001	-4.06329
22.2101	-4.06707
22.2201	-4.07086
22.2301	-4.07465
22.2401	-4.07844
22.2501	-4.08223
22.26	-4.08602
22.27	-4.08981
22.28	-4.09361
22.29	-4.0974
22.3	-4.1012
22.3099	-4.105
22.3199	-4.1088
22.3299	-4.1126
22.3399	-4.1164
22.3499	-4.12021
22.3599	-4.12401
22.3698	-4.12782
22.3798	-4.13163
22.3898	-4.13544
22.3998	-4.13925
22.4098	-4.14306
22.4197	-4.14688
22.4297	-4.15069
22.4397	-4.15451
22.4497	-4.15833
22.4597	-4.16215
22.4697	-4.16597
22.4796	-4.16979
22.4896	-4.17361
22.4996	-4.17744
22.5096	-4.18126
22.5196	-4.18509
22.5295	-4.18892
22.5395	-4.19275
22.5495	-4.19658
22.5595	-4.20041
22.5695	-4.20425
22.5795	-4.20808
22.5894	-4.21192
22.5994	-4.21576
22.6094	-4.2196
22.6194	-4.22344
22.6294	-4.22728
22.6393	-4.23113
22.6493	-4.23497
22.6593	-4.23882
22.6693	-4.24266
22.6793	-4.24651
22.6893	-4.25036
22.6992	-4.25422
22.7092	-4.25807
22.7192	-4.26192
22.7292	-4.26578
22.7392	-4.26963
22.7491	-4.27349
22.7591	-4.27735
22.7691	-4.28121
22.7791	-4.28508
22.7891	-4.28894
22.7991	-4.2928
22.809	-4.29667
22.819	-4.30054
22.829	-4.30441
22.839	-4.30828
22.849	-4.31215
22.859	-4.31602
22.8689	-4.31989
22.8789	-4.32377
22.8889	-4.32764
22.8989	-4.33152
22.9089	-4.3354
22.9188	-4.33928
22.9288	-4.34316
22.9388	-4.34705
22.9488	-4.35093
22.9588	-4.35482
22.9688	-4.3587
22.9787	-4.36259
22.9887	-4.36648
22.9987	-4.37037
23.0087	-4.37426
23.0187	-4.37816
23.0286	-4.38205
23.0386	-4.38595
23.0486	-4.38985
23.0586	-4.39374
23.0686	-4.39764
23.0786	-4.40155
23.0885	-4.40545
23.0985	-4.40935
23.1085	-4.41326
23.1185	-4.41716
23.1285	-4.42107
23.1384	-4.42498
23.1484	-4.42889
23.1584	-4.4328
23.1684	-4.43671
23.1784	-4.44063
23.1884	-4.44454
23.1983	-4.44846
23.2083	-4.45237
23.2183	-4.45629
23.2283	-4.46021
23.2383	-4.46413
23.2482	-4.46806
23.2582	-4.47198
23.2682	-4.47591
23.2782	-4.47983
23.2882	-4.48376
23.2982	-4.48769
23.3081	-4.49162
23.3181	-4.49555
23.3281	-4.49948
23.3381	-4.50342
23.3481	-4.50735
23.3581	-4.51129
23.368	-4.51523
23.378	-4.51917
23.388	-4.52311
23.398	-4.52705
23.408	-4.53099
23.4179	-4.53493
23.4279	-4.53888
23.4379	-4.54282
23.4479	-4.54677
23.4579	-4.55072
23.4679	-4.55467
23.4778	-4.55862
23.4878	-4.56257
23.4978	-4.56653
23.5078	-4.57048
23.5178	-4.57444
23.5277	-4.5784
23.5377	-4.58236
23.5477	-4.58632
23.5577	-4.59028
23.5677	-4.59424
23.5777	-4.5982
23.5876	-4.60217
23.5976	-4.60613
23.6076	-4.6101
23.6176	-4.61407
23.6276	-4.61804
23.6375	-4.62201
23.6475	-4.62598
23.6575	-4.62995
23.6675	-4.63393
23.6775	-4.6379
23.6875	-4.64188
23.6974	-4.64586
23.7074	-4.64984
23.7174	-4.65382
23.7274	-4.6578
23.7374	-4.66178
23.7473	-4.66577
23.7573	-4.66975
23.7673	-4.67374
23.7773	-4.67772
23.7873	-4.68171
23.7973	-4.6857
23.8072	-4.68969
23.8172	-4.69369
23.8272	-4.69768
23.8372	-4.70167
23.8472	-4.70567
23.8572	-4.70967
23.8671	-4.71367
23.8771	-4.71766
23.8871	-4.72166
23.8971	-4.72567
23.9071	-4.72967
23.917	-4.73367
23.927	-4.73768
23.937	-4.74169
23.947	-4.74569
23.957	-4.7497
23.967	-4.75371
23.9769	-4.75772
23.9869	-4.76173
23.9969	-4.76575
24.0069	-4.76976
24.0169	-4.77378
24.0268	-4.7778
24.0368	-4.78181
24.0468	-4.78583
24.0568	-4.78985
24.0668	-4.79387
24.0768	-4.7979
24.0867	-4.80192
24.0967	-4.80595
24.1067	-4.80997
24.1167	-4.814
24.1267	-4.81803
24.1366	-4.82206
24.1466	-4.82609
24.1566	-4.83012
24.1666	-4.83415
24.1766	-4.83819
24.1866	-4.84222
24.1965	-4.84626
24.2065	-4.8503
24.2165	-4.85433
24.2265	-4.85837
24.2365	-4.86241
24.2464	-4.86646
24.2564	-4.8705
24.2664	-4.87454
24.2764	-4.87859
24.2864	-4.88264
24.2964	-4.88668
24.3063	-4.89073
24.3163	-4.89478
24.3263	-4.89883
24.3363	-4.90289
24.3463	-4.90694
24.3563	-4.91099
24.3662	-4.91505
24.3762	-4.91911
24.3862	-4.92316
24.3962	-4.92722
24.4062	-4.93128
24.4161	-4.93534
24.4261	-4.93941
24.4361	-4.94347
24.4461	-4.94753
24.4561	-4.9516
24.4661	-4.95567
24.476	-4.95973
24.486	-4.9638
24.496	-4.96787
24.506	-4.97194
24.516	-4.97602
24.5259	-4.98009
24.5359	-4.98416
24.5459	-4.98824
24.5559	-4.99231
24.5659	-4.99639
24.5759	-5.00047
24.5858	-5.00455
24.5958	-5.00863
24.6058	-5.01271
24.6158	-5.0168
24.6258	-5.02088
24.6357	-5.02497
24.6457	-5.02905
24.6557	-5.03314
24.6657	-5.03723
24.6757	-5.04132
24.6857	-5.04541
24.6956	-5.0495
24.7056	-5.05359
24.7156	-5.05769
24.7256	-5.06178
24.7356	-5.06588
24.7455	-5.06997
24.7555	-5.07407
24.7655	-5.07817
24.7755	-5.08227
24.7855	-5.08637
24.7955	-5.09048
24.8054	-5.09458
24.8154	-5.09868
24.8254	-5.10279
24.8354	-5.10689
24.8454	-5.111
24.8554	-5.11511
24.8653	-5.11922
24.8753	-5.12333
24.8853	-5.12744
24.8953	-5.13156
24.9053	-5.13567
24.9152	-5.13979
24.9252	-5.1439
24.9352	-5.14802
24.9452	-5.15214
24.9552	-5.15626
24.9652	-5.16038
24.9751	-5.1645
24.9851	-5.16862
24.9951	-5.17274
25.0051	-5.17687
25.0151	-5.18099
25.025	-5.18512
25.035	-5.18925
25.045	-5.19337
25.055	-5.1975
25.065	-5.20163
25.075	-5.20577
25.0849	-5.2099
25.0949	-5.21403
25.1049	-5.21817
25.1149	-5.2223
25.1249	-5.22644
25.1348	-5.23058
25.1448	-5.23472
25.1548	-5.23886
25.1648	-5.243
25.1748	-5.24714
25.1848	-5.25128
25.1947	-5.25542
25.2047	-5.25957
25.2147	-5.26371
25.2247	-5.26786
25.2347	-5.27201
